10 0
10 0.000316228
10 0.000632456
10 0.000948683
10 0.00126491
10 0.00158114
10 0.00189737
10 0.00221359
10 0.00252982
10 0.00284605
10 0.00316228
10 0.00347851
10 0.00379473
10 0.00411096
10 0.00442719
10 0.00474342
10 0.00505964
10 0.00537587
10 0.0056921
10 0.00600833
10 0.00632455
10 0.00664078
10 0.00695701
10 0.00727324
10 0.00758947
10 0.00790569
10 0.00822192
10 0.00853815
10 0.00885438
10 0.0091706
10 0.00948683
10 0.00980306
9.99999 0.0101193
9.99999 0.0104355
9.99999 0.0107517
9.99999 0.011068
9.99999 0.0113842
9.99999 0.0117004
9.99999 0.0120167
9.99999 0.0123329
9.99999 0.0126491
9.99999 0.0129653
9.99999 0.0132816
9.99999 0.0135978
9.99999 0.013914
9.99999 0.0142302
9.99999 0.0145465
9.99999 0.0148627
9.99999 0.0151789
9.99999 0.0154952
9.99999 0.0158114
9.99999 0.0161276
9.99999 0.0164438
9.99999 0.0167601
9.99999 0.0170763
9.99998 0.0173925
9.99998 0.0177087
9.99998 0.018025
9.99998 0.0183412
9.99998 0.0186574
9.99998 0.0189737
9.99998 0.0192899
9.99998 0.0196061
9.99998 0.0199223
9.99998 0.0202386
9.99998 0.0205548
9.99998 0.020871
9.99998 0.0211872
9.99998 0.0215035
9.99998 0.0218197
9.99998 0.0221359
9.99997 0.0224522
9.99997 0.0227684
9.99997 0.0230846
9.99997 0.0234008
9.99997 0.0237171
9.99997 0.0240333
9.99997 0.0243495
9.99997 0.0246657
9.99997 0.024982
9.99997 0.0252982
9.99997 0.0256144
9.99997 0.0259306
9.99997 0.0262469
9.99996 0.0265631
9.99996 0.0268793
9.99996 0.0271956
9.99996 0.0275118
9.99996 0.027828
9.99996 0.0281442
9.99996 0.0284605
9.99996 0.0287767
9.99996 0.0290929
9.99996 0.0294091
9.99996 0.0297254
9.99995 0.0300416
9.99995 0.0303578
9.99995 0.030674
9.99995 0.0309903
9.99995 0.0313065
9.99995 0.0316227
9.99995 0.031939
9.99995 0.0322552
9.99995 0.0325714
9.99995 0.0328876
9.99994 0.0332039
9.99994 0.0335201
9.99994 0.0338363
9.99994 0.0341525
9.99994 0.0344688
9.99994 0.034785
9.99994 0.0351012
9.99994 0.0354174
9.99994 0.0357337
9.99993 0.0360499
9.99993 0.0363661
9.99993 0.0366823
9.99993 0.0369986
9.99993 0.0373148
9.99993 0.037631
9.99993 0.0379472
9.99993 0.0382635
9.99992 0.0385797
9.99992 0.0388959
9.99992 0.0392121
9.99992 0.0395284
9.99992 0.0398446
9.99992 0.0401608
9.99992 0.040477
9.99992 0.0407933
9.99991 0.0411095
9.99991 0.0414257
9.99991 0.0417419
9.99991 0.0420582
9.99991 0.0423744
9.99991 0.0426906
9.99991 0.0430068
9.99991 0.0433231
9.9999 0.0436393
9.9999 0.0439555
9.9999 0.0442717
9.9999 0.044588
9.9999 0.0449042
9.9999 0.0452204
9.9999 0.0455366
9.99989 0.0458529
9.99989 0.0461691
9.99989 0.0464853
9.99989 0.0468015
9.99989 0.0471178
9.99989 0.047434
9.99989 0.0477502
9.99988 0.0480664
9.99988 0.0483827
9.99988 0.0486989
9.99988 0.0490151
9.99988 0.0493313
9.99988 0.0496476
9.99987 0.0499638
9.99987 0.05028
9.99987 0.0505962
9.99987 0.0509125
9.99987 0.0512287
9.99987 0.0515449
9.99986 0.0518611
9.99986 0.0521773
9.99986 0.0524936
9.99986 0.0528098
9.99986 0.053126
9.99986 0.0534422
9.99985 0.0537585
9.99985 0.0540747
9.99985 0.0543909
9.99985 0.0547071
9.99985 0.0550234
9.99985 0.0553396
9.99984 0.0556558
9.99984 0.055972
9.99984 0.0562882
9.99984 0.0566045
9.99984 0.0569207
9.99984 0.0572369
9.99983 0.0575531
9.99983 0.0578694
9.99983 0.0581856
9.99983 0.0585018
9.99983 0.058818
9.99982 0.0591342
9.99982 0.0594505
9.99982 0.0597667
9.99982 0.0600829
9.99982 0.0603991
9.99981 0.0607154
9.99981 0.0610316
9.99981 0.0613478
9.99981 0.061664
9.99981 0.0619802
9.9998 0.0622965
9.9998 0.0626127
9.9998 0.0629289
9.9998 0.0632451
9.9998 0.0635614
9.99979 0.0638776
9.99979 0.0641938
9.99979 0.06451
9.99979 0.0648262
9.99979 0.0651425
9.99978 0.0654587
9.99978 0.0657749
9.99978 0.0660911
9.99978 0.0664073
9.99978 0.0667236
9.99977 0.0670398
9.99977 0.067356
9.99977 0.0676722
9.99977 0.0679884
9.99977 0.0683047
9.99976 0.0686209
9.99976 0.0689371
9.99976 0.0692533
9.99976 0.0695695
9.99975 0.0698858
9.99975 0.070202
9.99975 0.0705182
9.99975 0.0708344
9.99975 0.0711506
9.99974 0.0714669
9.99974 0.0717831
9.99974 0.0720993
9.99974 0.0724155
9.99973 0.0727317
9.99973 0.073048
9.99973 0.0733642
9.99973 0.0736804
9.99973 0.0739966
9.99972 0.0743128
9.99972 0.0746291
9.99972 0.0749453
9.99972 0.0752615
9.99971 0.0755777
9.99971 0.0758939
9.99971 0.0762102
9.99971 0.0765264
9.9997 0.0768426
9.9997 0.0771588
9.9997 0.077475
9.9997 0.0777912
9.99969 0.0781075
9.99969 0.0784237
9.99969 0.0787399
9.99969 0.0790561
9.99968 0.0793723
9.99968 0.0796886
9.99968 0.0800048
9.99968 0.080321
9.99967 0.0806372
9.99967 0.0809534
9.99967 0.0812696
9.99967 0.0815859
9.99966 0.0819021
9.99966 0.0822183
9.99966 0.0825345
9.99966 0.0828507
9.99965 0.0831669
9.99965 0.0834832
9.99965 0.0837994
9.99964 0.0841156
9.99964 0.0844318
9.99964 0.084748
9.99964 0.0850642
9.99963 0.0853805
9.99963 0.0856967
9.99963 0.0860129
9.99963 0.0863291
9.99962 0.0866453
9.99962 0.0869615
9.99962 0.0872778
9.99961 0.087594
9.99961 0.0879102
9.99961 0.0882264
9.99961 0.0885426
9.9996 0.0888588
9.9996 0.089175
9.9996 0.0894913
9.9996 0.0898075
9.99959 0.0901237
9.99959 0.0904399
9.99959 0.0907561
9.99958 0.0910723
9.99958 0.0913886
9.99958 0.0917048
9.99958 0.092021
9.99957 0.0923372
9.99957 0.0926534
9.99957 0.0929696
9.99956 0.0932858
9.99956 0.0936021
9.99956 0.0939183
9.99955 0.0942345
9.99955 0.0945507
9.99955 0.0948669
9.99955 0.0951831
9.99954 0.0954993
9.99954 0.0958155
9.99954 0.0961318
9.99953 0.096448
9.99953 0.0967642
9.99953 0.0970804
9.99952 0.0973966
9.99952 0.0977128
9.99952 0.098029
9.99951 0.0983452
9.99951 0.0986615
9.99951 0.0989777
9.99951 0.0992939
9.9995 0.0996101
9.9995 0.0999263
9.9995 0.100243
9.99949 0.100559
9.99949 0.100875
9.99949 0.101191
9.99948 0.101507
9.99948 0.101824
9.99948 0.10214
9.99947 0.102456
9.99947 0.102772
9.99947 0.103088
9.99946 0.103405
9.99946 0.103721
9.99946 0.104037
9.99945 0.104353
9.99945 0.104669
9.99945 0.104986
9.99944 0.105302
9.99944 0.105618
9.99944 0.105934
9.99943 0.106251
9.99943 0.106567
9.99943 0.106883
9.99942 0.107199
9.99942 0.107515
9.99942 0.107832
9.99941 0.108148
9.99941 0.108464
9.99941 0.10878
9.9994 0.109096
9.9994 0.109413
9.9994 0.109729
9.99939 0.110045
9.99939 0.110361
9.99939 0.110677
9.99938 0.110994
9.99938 0.11131
9.99938 0.111626
9.99937 0.111942
9.99937 0.112258
9.99936 0.112575
9.99936 0.112891
9.99936 0.113207
9.99935 0.113523
9.99935 0.11384
9.99935 0.114156
9.99934 0.114472
9.99934 0.114788
9.99934 0.115104
9.99933 0.115421
9.99933 0.115737
9.99932 0.116053
9.99932 0.116369
9.99932 0.116685
9.99931 0.117002
9.99931 0.117318
9.99931 0.117634
9.9993 0.11795
9.9993 0.118266
9.9993 0.118583
9.99929 0.118899
9.99929 0.119215
9.99928 0.119531
9.99928 0.119847
9.99928 0.120164
9.99927 0.12048
9.99927 0.120796
9.99926 0.121112
9.99926 0.121428
9.99926 0.121745
9.99925 0.122061
9.99925 0.122377
9.99925 0.122693
9.99924 0.123009
9.99924 0.123326
9.99923 0.123642
9.99923 0.123958
9.99923 0.124274
9.99922 0.124591
9.99922 0.124907
9.99921 0.125223
9.99921 0.125539
9.99921 0.125855
9.9992 0.126172
